#1
double ElectricityGains(35040, 2)
#time_in_s	electricity in W_
270900.0	355.89907025512866
271800.0	68.0777748288924
272700.0	68.0777748288924
273600.0	68.0777748288924
274500.0	501.4056963391883
275400.0	309.6979554216932
276300.0	143.6026925269542
277200.0	274.70048597681927
278100.0	676.6478657149785
279000.0	437.0139378194527
279900.0	68.0777748288924
280800.0	68.0777748288924
281700.0	68.0777748288924
282600.0	68.0777748288924
283500.0	813.5363365851452
284400.0	1133.3960689525118
285300.0	116.8932101952453
286200.0	144.7798589732767
287100.0	96.90108228332329
288000.0	99.7978513030156
288900.0	85.2484085214905
289800.0	68.0777748288924
290700.0	621.5487905579095
291600.0	400.6233114348292
292500.0	68.0777748288924
293400.0	516.4317052747076
294300.0	68.0777748288924
295200.0	1226.7415644304851
296100.0	68.0777748288924
297000.0	68.0777748288924
297900.0	712.1254018814303
298800.0	260.08646750850363
299700.0	797.9106885929673
300600.0	68.0777748288924
301500.0	68.0777748288924
302400.0	210.8059892203823
303300.0	589.1736149711717
304200.0	891.8840733348861
305100.0	68.0777748288924
306000.0	68.0777748288924
306900.0	207.6438086416543
307800.0	548.0350205591927
308700.0	68.0777748288924
309600.0	68.0777748288924
310500.0	1044.5302358156544
311400.0	74.218935921596
312300.0	68.0777748288924
313200.0	68.0777748288924
314100.0	304.12661335250726
315000.0	68.0777748288924
315900.0	68.0777748288924
316800.0	141.8641353333214
317700.0	68.0777748288924
318600.0	456.8377777037691
319500.0	426.9458877600551
320400.0	68.0777748288924
321300.0	170.95493047536712
322200.0	68.0777748288924
323100.0	68.0777748288924
324000.0	152.1704179614258
324900.0	68.0777748288924
325800.0	68.0777748288924
326700.0	505.3312514018683
327600.0	877.3935099790868
328500.0	68.0777748288924
329400.0	68.0777748288924
330300.0	1030.6771587919168
331200.0	896.5635282719377
332100.0	68.0777748288924
333000.0	284.852234238637
333900.0	145.98649040569688
334800.0	68.0777748288924
335700.0	68.0777748288924
336600.0	367.0681326608302
337500.0	584.6673920174562
338400.0	68.0777748288924
339300.0	340.6138200840277
340200.0	388.89492150484017
341100.0	68.0777748288924
342000.0	263.13395906018286
342900.0	68.0777748288924
343800.0	808.8314635656521
344700.0	383.9112647056109
345600.0	68.0777748288924
346500.0	68.0777748288924
347400.0	68.0777748288924
348300.0	68.0777748288924
349200.0	68.0777748288924
350100.0	138.2173374724385
351000.0	68.0777748288924
351900.0	199.54157578964112
352800.0	68.0777748288924
353700.0	980.5433138099028
354600.0	68.0777748288924
355500.0	68.0777748288924
356400.0	68.0777748288924
357300.0	68.0777748288924
358200.0	68.0777748288924
359100.0	68.0777748288924
360000.0	68.0777748288924
360900.0	68.0777748288924
361800.0	845.6328778411167
362700.0	293.4512028161274
363600.0	883.5095811253399
364500.0	68.0777748288924
365400.0	889.830256581231
366300.0	68.0777748288924
367200.0	758.1057278228183
368100.0	68.0777748288924
369000.0	226.29869724614161
369900.0	68.0777748288924
370800.0	68.0777748288924
371700.0	68.0777748288924
372600.0	68.0777748288924
373500.0	737.7140888408373
374400.0	68.0777748288924
375300.0	803.348424895967
376200.0	68.0777748288924
377100.0	164.6954477791297
378000.0	211.87283532093028
378900.0	68.0777748288924
379800.0	68.0777748288924
380700.0	68.0777748288924
381600.0	68.0777748288924
382500.0	608.839085796336
383400.0	238.9268383117575
384300.0	68.0777748288924
385200.0	68.0777748288924
386100.0	803.5360152439802
387000.0	68.0777748288924
387900.0	68.0777748288924
388800.0	1138.8306451232697
389700.0	98.8625808582474
390600.0	148.9548875576005
391500.0	528.333811345681
392400.0	329.3837727074379
393300.0	155.1929417370311
394200.0	150.2599776212266
395100.0	68.0777748288924
396000.0	86.4955325245589
396900.0	68.0777748288924
397800.0	68.0777748288924
398700.0	68.0777748288924
399600.0	68.0777748288924
400500.0	68.0777748288924
401400.0	68.0777748288924
402300.0	234.5114539561736
403200.0	68.0777748288924
404100.0	68.0777748288924
405000.0	68.0777748288924
405900.0	193.4673117736652
406800.0	68.0777748288924
407700.0	68.0777748288924
408600.0	68.0777748288924
409500.0	302.6261331680525
410400.0	533.325301120065
411300.0	576.6799039735386
412200.0	68.0777748288924
413100.0	180.1333228049146
414000.0	1121.939456685685
414900.0	68.0777748288924
415800.0	68.0777748288924
416700.0	489.1078809800401
417600.0	417.4466566141336
418500.0	179.10125654795968
419400.0	458.442092650925
420300.0	68.0777748288924
421200.0	438.2571236165477
422100.0	528.1462115968347
423000.0	68.0777748288924
423900.0	68.0777748288924
424800.0	68.0777748288924
425700.0	68.0777748288924
426600.0	68.0777748288924
427500.0	68.0777748288924
428400.0	68.0777748288924
429300.0	462.6821837012954
430200.0	68.0777748288924
431100.0	886.3038737772094
432000.0	68.0777748288924
432900.0	68.0777748288924
433800.0	68.0777748288924
434700.0	68.0777748288924
435600.0	68.0777748288924
436500.0	68.0777748288924
437400.0	754.5194758694854
438300.0	221.9363504595516
439200.0	394.19184270443793
440100.0	68.0777748288924
441000.0	481.79875592657487
441900.0	68.0777748288924
442800.0	176.40985250894508
443700.0	68.0777748288924
444600.0	68.0777748288924
445500.0	68.0777748288924
446400.0	90.8758048399683
447300.0	268.8667800596467
448200.0	68.0777748288924
449100.0	68.0777748288924
450000.0	68.0777748288924
450900.0	80.1371923255757
451800.0	68.0777748288924
452700.0	68.0777748288924
453600.0	68.0777748288924
454500.0	202.5823073112374
455400.0	920.9167496378794
456300.0	582.5012237234342
457200.0	156.9752782178273
458100.0	124.9834389318957
459000.0	78.9088692792013
459900.0	68.0777748288924
460800.0	88.4268696222653
461700.0	707.4384699763363
462600.0	68.0777748288924
463500.0	1228.3844776225203
464400.0	68.0777748288924
465300.0	68.0777748288924
466200.0	135.62192561043778
467100.0	68.0777748288924
468000.0	268.1390779651272
468900.0	349.68481754874756
469800.0	566.947043990452
470700.0	68.0777748288924
471600.0	68.0777748288924
472500.0	68.0777748288924
473400.0	497.3897723424957
474300.0	68.0777748288924
475200.0	299.2919835568925
476100.0	664.4123934239263
477000.0	68.0777748288924
477900.0	68.0777748288924
478800.0	68.0777748288924
479700.0	655.5256177625334
480600.0	68.0777748288924
481500.0	68.0777748288924
482400.0	181.6392644688257
483300.0	501.1144975906854
484200.0	560.6627190837721
485100.0	410.8225659648546
486000.0	162.1466861433742
486900.0	517.5531569624578
487800.0	68.0777748288924
488700.0	329.8113348615109
489600.0	68.0777748288924
490500.0	278.8850654698765
491400.0	68.0777748288924
492300.0	68.0777748288924
493200.0	68.0777748288924
494100.0	469.1836959527091
495000.0	738.162811616272
495900.0	68.0777748288924
496800.0	68.0777748288924
497700.0	497.5627907264122
498600.0	68.0777748288924
499500.0	602.3139994660073
500400.0	193.6254131600216
501300.0	934.636693112056
502200.0	1238.3931396638436
503100.0	68.0777748288924
504000.0	555.6251154679051
504900.0	68.0777748288924
505800.0	76.6633154837049
506700.0	68.0777748288924
507600.0	351.8941973852675
508500.0	558.6163644196092
509400.0	580.434448102961
510300.0	68.0777748288924
511200.0	68.0777748288924
512100.0	68.0777748288924
513000.0	643.0654358278457
513900.0	1057.3060811656444
514800.0	645.6367703563049
515700.0	68.0777748288924
516600.0	68.0777748288924
517500.0	68.0777748288924
518400.0	68.0777748288924
519300.0	68.0777748288924
520200.0	68.0777748288924
521100.0	1328.7216703192448
522000.0	472.6573812241641
522900.0	691.8206700967368
523800.0	109.02798999004091
524700.0	68.0777748288924
525600.0	68.0777748288924
526500.0	68.0777748288924
527400.0	68.0777748288924
528300.0	103.5368838803527
529200.0	68.0777748288924
530100.0	68.0777748288924
531000.0	68.0777748288924
531900.0	1786.0531764066657
532800.0	340.9291921498774
533700.0	191.7615171315161
534600.0	515.8813129221353
535500.0	68.0777748288924
536400.0	147.4587687000068
537300.0	647.265930168892
538200.0	68.0777748288924
539100.0	222.69493849076972
540000.0	68.0777748288924
540900.0	191.1111916378224
541800.0	1199.1715815423577
542700.0	220.9966567632722
543600.0	201.3340668431265
544500.0	68.0777748288924
545400.0	68.0777748288924
546300.0	411.3580682682661
547200.0	683.9211994381316
548100.0	457.2591056358092
549000.0	597.6649812171913
549900.0	68.0777748288924
550800.0	411.9177917948118
551700.0	68.0777748288924
552600.0	537.934564297876
553500.0	68.0777748288924
554400.0	68.0777748288924
555300.0	366.20593462617677
556200.0	627.97625269479
557100.0	80.1075554821844
558000.0	523.1119918099095
558900.0	655.3375310897776
559800.0	68.0777748288924
560700.0	519.7086624775404
561600.0	68.0777748288924
562500.0	289.1050767524452
563400.0	68.0777748288924
564300.0	318.446214374839
565200.0	68.0777748288924
566100.0	531.3152333361812
567000.0	68.0777748288924
567900.0	262.8618461279421
568800.0	68.0777748288924
569700.0	1113.3928105377156
570600.0	92.9230080637897
571500.0	112.10107753759709
572400.0	112.4975409507949
573300.0	436.8445594369275
574200.0	806.8647797828589
575100.0	696.0397820160591
576000.0	415.9176761503367
576900.0	68.0777748288924
577800.0	630.9701593324393
578700.0	552.0800201028757
579600.0	288.76054526156906
580500.0	68.0777748288924
581400.0	189.30896245308278
582300.0	297.10610301742804
583200.0	1323.6357202333922
584100.0	94.3469008090317
585000.0	401.2421528797563
585900.0	68.0777748288924
586800.0	68.0777748288924
587700.0	394.7946674780673
588600.0	817.1243138950069
589500.0	648.7413088933984
590400.0	68.0777748288924
591300.0	1482.1202087541747
592200.0	479.5636676770409
593100.0	803.201549674472
594000.0	689.1559280099268
594900.0	745.0226700499563
595800.0	68.0777748288924
596700.0	68.0777748288924
597600.0	885.7634452105161
598500.0	68.0777748288924
599400.0	624.9154576637796
600300.0	68.0777748288924
601200.0	267.663956253543
602100.0	551.1043261020587
603000.0	68.0777748288924
603900.0	68.0777748288924
604800.0	68.0777748288924
605700.0	419.9984679936909
606600.0	501.4288861549574
607500.0	473.8101328304431
608400.0	68.0777748288924
609300.0	90.0190472031467
610200.0	380.4895813236638
611100.0	68.0777748288924
612000.0	1016.8383642648629
612900.0	502.8069423852567
613800.0	564.843887869963
614700.0	233.7524819533185
615600.0	68.0777748288924
616500.0	141.93621055554888
617400.0	68.0777748288924
618300.0	68.0777748288924
619200.0	391.9705647232506
620100.0	68.0777748288924
621000.0	651.7657143706032
621900.0	690.3908221760455
622800.0	134.4046122203225
623700.0	68.0777748288924
624600.0	673.266082235951
625500.0	1092.715489911308
626400.0	68.0777748288924
627300.0	84.8764350516439
628200.0	68.0777748288924
629100.0	68.0777748288924
630000.0	68.0777748288924
630900.0	68.0777748288924
631800.0	519.3384583896388
632700.0	467.3561384980079
633600.0	450.29766422981123
634500.0	626.8231327475183
635400.0	68.0777748288924
636300.0	68.0777748288924
637200.0	68.0777748288924
638100.0	68.0777748288924
639000.0	905.495192639728
639900.0	712.5283933947529
640800.0	68.0777748288924
641700.0	176.7741588522729
642600.0	732.536988112296
643500.0	68.0777748288924
644400.0	68.0777748288924
645300.0	584.4817090659683
646200.0	68.0777748288924
647100.0	404.4913380052259
648000.0	151.2770972917714
648900.0	285.02987695841756
649800.0	595.2230980184931
650700.0	68.0777748288924
651600.0	974.9707384205539
652500.0	68.0777748288924
653400.0	68.0777748288924
654300.0	507.1109792155568
655200.0	68.0777748288924
656100.0	263.5328818496988
657000.0	68.0777748288924
657900.0	68.0777748288924
658800.0	1118.886572701013
659700.0	68.0777748288924
660600.0	68.0777748288924
661500.0	837.6076853462564
662400.0	68.0777748288924
663300.0	68.0777748288924
664200.0	68.0777748288924
665100.0	68.0777748288924
666000.0	68.0777748288924
666900.0	107.7055403577032
667800.0	188.1856634015628
668700.0	68.0777748288924
669600.0	381.8712047673168
670500.0	182.4770953688556
671400.0	68.0777748288924
672300.0	68.0777748288924
673200.0	459.2321669226012
674100.0	68.0777748288924
675000.0	421.6750948216159
675900.0	450.7954785571488
676800.0	877.6003803914401
677700.0	203.97674912958462
678600.0	68.0777748288924
679500.0	78.7991590035857
680400.0	68.0777748288924
681300.0	68.0777748288924
682200.0	68.0777748288924
683100.0	759.0602491775859
684000.0	154.0080943946705
684900.0	68.0777748288924
685800.0	68.0777748288924
686700.0	261.7198363368762
687600.0	68.0777748288924
688500.0	104.55820136866099
689400.0	68.0777748288924
690300.0	587.9204625559884
691200.0	1260.2545997475167
692100.0	68.0777748288924
693000.0	68.0777748288924
693900.0	1474.719754208868
694800.0	68.0777748288924
695700.0	155.4808166210661
696600.0	68.0777748288924
697500.0	68.0777748288924
698400.0	459.9796736580933
699300.0	68.0777748288924
700200.0	68.0777748288924
701100.0	68.0777748288924
702000.0	569.3761435493183
702900.0	68.0777748288924
703800.0	68.0777748288924
704700.0	130.0919930349167
705600.0	68.0777748288924
706500.0	338.1787341416877
707400.0	131.644824834488
708300.0	388.80948216133834
709200.0	124.572892709229
710100.0	687.0428813879606
711000.0	117.0970233245152
711900.0	68.0777748288924
712800.0	68.0777748288924
713700.0	68.0777748288924
714600.0	432.2220577731134
715500.0	280.6549476138931
716400.0	68.0777748288924
717300.0	68.0777748288924
718200.0	68.0777748288924
719100.0	1158.8202025863827
720000.0	809.2359097879644
720900.0	798.6828587547552
721800.0	68.0777748288924
722700.0	1231.0956150398579
723600.0	371.7137313185911
724500.0	583.3425654999718
725400.0	1009.1473961570115
726300.0	613.6532712041774
727200.0	68.0777748288924
728100.0	68.0777748288924
729000.0	661.0461747824196
729900.0	352.4567307710595
730800.0	68.0777748288924
731700.0	625.1226907320806
732600.0	68.0777748288924
733500.0	575.6623698294098
734400.0	68.0777748288924
735300.0	1461.3118958526384
736200.0	149.2389134533671
737100.0	68.0777748288924
738000.0	501.1760758400494
738900.0	68.0777748288924
739800.0	640.4678146544471
740700.0	847.382247099196
741600.0	68.0777748288924
742500.0	68.0777748288924
743400.0	751.4869683181048
744300.0	828.1215448969456
745200.0	601.7309952954894
746100.0	68.0777748288924
747000.0	303.50382167657045
747900.0	309.5405485603601
748800.0	457.9422940138947
749700.0	1277.9931917508045
750600.0	68.0777748288924
751500.0	68.0777748288924
752400.0	128.04562423496841
753300.0	525.0235369583338
754200.0	677.0730686915867
755100.0	68.0777748288924
756000.0	68.0777748288924
756900.0	68.0777748288924
757800.0	613.4884824036147
758700.0	241.10798692469808
759600.0	68.0777748288924
760500.0	941.5916120337192
761400.0	68.0777748288924
762300.0	490.48976255761
763200.0	296.40076469234276
764100.0	267.4529902499221
765000.0	1212.8300446968196
765900.0	68.0777748288924
766800.0	561.0999658868452
767700.0	631.8779709343826
768600.0	68.0777748288924
769500.0	68.0777748288924
770400.0	949.7001783116095
771300.0	68.0777748288924
772200.0	158.0141442406893
773100.0	148.826014281436
774000.0	857.2924990914483
774900.0	1082.9413842538124
775800.0	497.0386099659273
776700.0	368.4352206408663
777600.0	68.0777748288924
778500.0	68.0777748288924
779400.0	68.0777748288924
780300.0	831.0602521495686
781200.0	68.0777748288924
782100.0	68.0777748288924
783000.0	68.0777748288924
783900.0	68.0777748288924
784800.0	68.0777748288924
785700.0	494.08438228569366
786600.0	271.570433346188
787500.0	68.0777748288924
788400.0	68.0777748288924
789300.0	265.1425362990237
790200.0	68.0777748288924
791100.0	68.0777748288924
792000.0	68.0777748288924
792900.0	1299.3116356710123
793800.0	336.12498803159167
794700.0	68.0777748288924
795600.0	976.8525819084256
796500.0	872.1659428486082
797400.0	337.24576242259593
798300.0	246.02340221239092
799200.0	254.7249997743762
800100.0	68.0777748288924
801000.0	68.0777748288924
801900.0	346.744351932111
802800.0	543.1852192437333
803700.0	110.7866926986975
804600.0	268.5174839333649
805500.0	622.1159334640424
806400.0	464.93037466132233
807300.0	1015.5762958303387
808200.0	68.0777748288924
809100.0	552.4109790645283
810000.0	604.8906514884333
810900.0	640.7761771567566
811800.0	68.0777748288924
812700.0	68.0777748288924
813600.0	911.1182110637737
814500.0	394.399099405968
815400.0	1053.5115865588325
816300.0	224.9262380823073
817200.0	68.0777748288924
818100.0	1819.2206457034727
819000.0	1484.7412453491017
819900.0	68.0777748288924
820800.0	877.0081120904503
821700.0	383.03063609956126
822600.0	301.11095595327856
823500.0	68.0777748288924
824400.0	571.9502834466773
825300.0	68.0777748288924
826200.0	68.0777748288924
827100.0	657.2324061566754
828000.0	112.0629849061465
828900.0	186.7162249988785
829800.0	809.277703080765
830700.0	342.977940170411
831600.0	162.90813276547232
832500.0	68.0777748288924
833400.0	174.6517051586913
834300.0	290.2485687431935
835200.0	369.3765990748058
836100.0	68.0777748288924
837000.0	68.0777748288924
837900.0	131.58361617386367
838800.0	120.9298991407023
839700.0	1100.290075600402
840600.0	607.4668776783254
841500.0	169.21108381287812
842400.0	176.849286189342
843300.0	68.0777748288924
844200.0	68.0777748288924
845100.0	1043.5444074352044
846000.0	664.0609123746677
846900.0	160.6524609911873
847800.0	68.0777748288924
848700.0	435.3697727598031
849600.0	68.0777748288924
850500.0	883.7523337575805
851400.0	68.0777748288924
852300.0	473.6281665066306
853200.0	135.83506416203912
854100.0	112.97194288186729
855000.0	521.645559287551
855900.0	68.0777748288924
856800.0	84.5100576592577
857700.0	465.524245139804
858600.0	358.994593137929
859500.0	68.0777748288924
860400.0	800.840495267199
861300.0	156.8114331328841
862200.0	734.1968183356951
863100.0	1161.993781161215
864000.0	369.1604181373072
864900.0	68.0777748288924
865800.0	68.0777748288924
866700.0	68.0777748288924
867600.0	289.3593667358555
868500.0	922.1154175078352
869400.0	68.0777748288924
870300.0	68.0777748288924
871200.0	68.0777748288924
872100.0	488.7592166626683
873000.0	68.0777748288924
873900.0	462.9506173277332
874800.0	840.5734825337473
875700.0	68.0777748288924
876600.0	127.90654970512061
877500.0	68.0777748288924
878400.0	361.4967279052751
879300.0	1083.8878235463992
880200.0	68.0777748288924
881100.0	68.0777748288924
882000.0	68.0777748288924
882900.0	341.7897144947094
883800.0	87.5364386048132
884700.0	68.0777748288924
885600.0	68.0777748288924
886500.0	295.0888383036729
887400.0	68.0777748288924
888300.0	68.0777748288924
889200.0	715.9122759623954
890100.0	102.1709820618571
891000.0	365.768012203553
891900.0	68.0777748288924
892800.0	287.73555099173245
893700.0	892.172029590038
894600.0	837.043418138667
895500.0	68.0777748288924
896400.0	667.3191826462748
897300.0	68.0777748288924
898200.0	68.0777748288924
899100.0	814.6562248520536
900000.0	642.2994858767813
900900.0	633.4211381230828
901800.0	307.58806953914393
902700.0	68.0777748288924
903600.0	68.0777748288924
904500.0	322.1640067944277
905400.0	609.4814885094012
906300.0	359.7702730018961
907200.0	68.0777748288924
908100.0	68.0777748288924
909000.0	218.6162955413655
909900.0	68.0777748288924
910800.0	68.0777748288924
911700.0	381.5403563667068
912600.0	68.0777748288924
913500.0	68.0777748288924
914400.0	68.0777748288924
915300.0	1117.8893914042085
916200.0	68.0777748288924
917100.0	678.8111050820427
918000.0	68.0777748288924
918900.0	68.0777748288924
919800.0	638.0267896152534
920700.0	222.7274421046642
921600.0	549.0032634330155
922500.0	1533.6586054609625
923400.0	531.7194782382668
924300.0	189.0609367829312
925200.0	897.3655461822558
926100.0	250.4568530620198
927000.0	718.7297676793347
927900.0	341.4373368582091
928800.0	68.0777748288924
929700.0	343.58590863743524
930600.0	82.4035110941402
931500.0	68.0777748288924
932400.0	962.613252952409
933300.0	847.8408042032381
934200.0	162.1344910964283
935100.0	659.4674913107023
936000.0	68.0777748288924
936900.0	422.7895019010681
937800.0	348.1941365050808
938700.0	541.9170902336938
939600.0	496.9578793323744
940500.0	644.560417889815
941400.0	551.0465053904927
942300.0	273.13558029280523
943200.0	68.0777748288924
944100.0	71.080352620461
945000.0	68.0777748288924
945900.0	496.3109570556162
946800.0	792.18276745411
947700.0	145.2189064927409
948600.0	886.8100534458848
949500.0	155.7599370988572
950400.0	68.0777748288924
951300.0	1108.4543137020792
952200.0	107.2289534153809
953100.0	276.2829510358766
954000.0	68.0777748288924
954900.0	319.45394701812677
955800.0	68.0777748288924
956700.0	863.22891753813
957600.0	544.5598813822965
958500.0	68.0777748288924
959400.0	68.0777748288924
960300.0	68.0777748288924
961200.0	911.6778879881929
962100.0	179.2719011150983
963000.0	68.0777748288924
963900.0	68.0777748288924
964800.0	68.0777748288924
