#1
double DHWCalc(21604, 5)
#time_in_s	1_Q_flow_	2_m_flow_	3_T_set_	4_T_set_
16837980.0	0.0	0.0	40	40
16840440.0	19246.399999999998	0.15333333333333332	40	40
16840500.0	0.0	0.0	40	40
16843740.0	13388.800000000001	0.10666666666666667	40	40
16843800.0	0.0	0.0	40	40
16853940.0	10041.6	0.08	40	40
16854000.0	0.0	0.0	40	40
16856820.0	13179.6	0.105	40	40
16856880.0	0.0	0.0	40	40
16873920.0	13388.800000000001	0.10666666666666667	40	40
16873980.0	0.0	0.0	40	40
16874220.0	19455.6	0.155	40	40
16874280.0	0.0	0.0	40	40
16874580.0	11296.8	0.09	40	40
16874640.0	0.0	0.0	40	40
16875360.0	17991.2	0.14333333333333334	40	40
16875420.0	0.0	0.0	40	40
16875480.0	16945.2	0.135	40	40
16875540.0	14853.2	0.11833333333333333	40	40
16875600.0	0.0	0.0	40	40
16875840.0	14016.4	0.11166666666666666	40	40
16875900.0	0.0	0.0	40	40
16876560.0	17154.399999999998	0.13666666666666666	40	40
16876620.0	0.0	0.0	40	40
16877040.0	14853.2	0.11833333333333333	40	40
16877100.0	0.0	0.0	40	40
16877160.0	22802.8	0.18166666666666667	40	40
16877220.0	0.0	0.0	40	40
16877400.0	11087.599999999999	0.08833333333333333	40	40
16877460.0	0.0	0.0	40	40
16877520.0	17991.2	0.14333333333333334	40	40
16877580.0	0.0	0.0	40	40
16877760.0	14853.2	0.11833333333333333	40	40
16877820.0	0.0	0.0	40	40
16878240.0	23430.4	0.18666666666666668	40	40
16878300.0	15271.6	0.12166666666666667	40	40
16878360.0	0.0	0.0	40	40
16878600.0	20501.6	0.16333333333333333	40	40
16878660.0	0.0	0.0	40	40
16878780.0	26777.600000000002	0.21333333333333335	40	40
16878840.0	0.0	0.0	40	40
16879020.0	32635.200000000004	0.26	40	40
16879080.0	0.0	0.0	40	40
16879440.0	10878.4	0.08666666666666667	40	40
16879500.0	0.0	0.0	40	40
16879680.0	19873.999999999996	0.15833333333333333	40	40
16879740.0	0.0	0.0	40	40
16880400.0	12761.2	0.10166666666666667	40	40
16880460.0	0.0	0.0	40	40
16881480.0	20501.6	0.16333333333333333	40	40
16881540.0	0.0	0.0	40	40
16883100.0	17363.6	0.13833333333333334	40	40
16883160.0	0.0	0.0	40	40
16894140.0	21965.999999999996	0.175	40	40
16894200.0	0.0	0.0	40	40
16895640.0	20501.6	0.16333333333333333	40	40
16895700.0	0.0	0.0	40	40
16899300.0	20501.6	0.16333333333333333	40	40
16899360.0	0.0	0.0	40	40
16900560.0	17363.6	0.13833333333333334	40	40
16900620.0	0.0	0.0	40	40
16902600.0	10878.4	0.08666666666666667	40	40
16902660.0	0.0	0.0	40	40
16902780.0	16945.2	0.135	40	40
16902840.0	0.0	0.0	40	40
16905240.0	12552.000000000002	0.1	40	40
16905300.0	0.0	0.0	40	40
16906020.0	18200.399999999998	0.145	40	40
16906080.0	0.0	0.0	40	40
16907580.0	22384.4	0.17833333333333334	40	40
16907640.0	0.0	0.0	40	40
16909620.0	15271.6	0.12166666666666667	40	40
16909680.0	0.0	0.0	40	40
16920240.0	27614.4	0.22	40	40
16920300.0	0.0	0.0	40	40
16923720.0	16317.600000000002	0.13	40	40
16923780.0	0.0	0.0	40	40
16927080.0	17572.800000000003	0.14	40	40
16927140.0	0.0	0.0	40	40
16930500.0	14016.4	0.11166666666666666	40	40
16930560.0	0.0	0.0	40	40
16958040.0	15690.0	0.125	40	40
16958100.0	0.0	0.0	40	40
16958220.0	21129.2	0.16833333333333333	40	40
16958280.0	9832.4	0.07833333333333334	40	40
16958340.0	0.0	0.0	40	40
16958400.0	12970.4	0.10333333333333333	40	40
16958460.0	0.0	0.0	40	40
16960080.0	15899.2	0.12666666666666668	40	40
16960140.0	12342.8	0.09833333333333333	40	40
16960200.0	0.0	0.0	40	40
16960500.0	15271.6	0.12166666666666667	40	40
16960560.0	0.0	0.0	40	40
16960860.0	16317.600000000002	0.13	40	40
16960920.0	15480.8	0.12333333333333334	40	40
16960980.0	0.0	0.0	40	40
16961160.0	14434.800000000001	0.115	40	40
16961220.0	0.0	0.0	40	40
16976580.0	15271.6	0.12166666666666667	40	40
16976640.0	0.0	0.0	40	40
16980120.0	13179.6	0.105	40	40
16980180.0	0.0	0.0	40	40
16980960.0	16526.8	0.13166666666666665	40	40
16981020.0	0.0	0.0	40	40
16990260.0	22384.4	0.17833333333333334	40	40
16990320.0	0.0	0.0	40	40
16990440.0	12970.4	0.10333333333333333	40	40
16990500.0	0.0	0.0	40	40
17004840.0	15899.2	0.12666666666666668	40	40
17004900.0	0.0	0.0	40	40
17005560.0	22384.4	0.17833333333333334	40	40
17005620.0	0.0	0.0	40	40
17006280.0	16945.2	0.135	40	40
17006340.0	0.0	0.0	40	40
17007540.0	16317.600000000002	0.13	40	40
17007600.0	0.0	0.0	40	40
17008020.0	10459.999999999998	0.08333333333333333	40	40
17008080.0	0.0	0.0	40	40
17008200.0	20501.6	0.16333333333333333	40	40
17008260.0	0.0	0.0	40	40
17008980.0	22802.8	0.18166666666666667	40	40
17009040.0	0.0	0.0	40	40
17009400.0	16108.399999999998	0.12833333333333333	40	40
17009460.0	0.0	0.0	40	40
17013420.0	14225.6	0.11333333333333333	40	40
17013480.0	0.0	0.0	40	40
17044260.0	10250.8	0.08166666666666667	40	40
17044320.0	0.0	0.0	40	40
17044440.0	19246.399999999998	0.15333333333333332	40	40
17044500.0	0.0	0.0	40	40
17045880.0	18618.8	0.14833333333333334	40	40
17045940.0	0.0	0.0	40	40
17046120.0	15062.4	0.12	40	40
17046180.0	0.0	0.0	40	40
17046960.0	9204.8	0.07333333333333333	40	40
17047020.0	0.0	0.0	40	40
17047380.0	21129.2	0.16833333333333333	40	40
17047440.0	0.0	0.0	40	40
17047620.0	20292.399999999998	0.16166666666666665	40	40
17047680.0	18618.8	0.14833333333333334	40	40
17047740.0	0.0	0.0	40	40
17049120.0	14853.2	0.11833333333333333	40	40
17049180.0	0.0	0.0	40	40
17055720.0	15062.4	0.12	40	40
17055780.0	0.0	0.0	40	40
17058660.0	21338.4	0.17	40	40
17058720.0	0.0	0.0	40	40
17058780.0	17782.0	0.14166666666666666	40	40
17058840.0	0.0	0.0	40	40
17063400.0	23639.6	0.18833333333333332	40	40
17063460.0	0.0	0.0	40	40
17064180.0	19037.2	0.15166666666666667	40	40
17064240.0	0.0	0.0	40	40
17066160.0	11715.2	0.09333333333333334	40	40
17066220.0	0.0	0.0	40	40
17066640.0	17991.2	0.14333333333333334	40	40
17066700.0	0.0	0.0	40	40
17067240.0	19873.999999999996	0.15833333333333333	40	40
17067300.0	0.0	0.0	40	40
17072340.0	16317.600000000002	0.13	40	40
17072400.0	0.0	0.0	40	40
17078640.0	16108.399999999998	0.12833333333333333	40	40
17078700.0	0.0	0.0	40	40
17085600.0	18409.6	0.14666666666666667	40	40
17085660.0	0.0	0.0	40	40
17086980.0	16736.0	0.13333333333333333	40	40
17087040.0	0.0	0.0	40	40
17087640.0	16526.8	0.13166666666666665	40	40
17087700.0	0.0	0.0	40	40
17087880.0	16108.399999999998	0.12833333333333333	40	40
17087940.0	0.0	0.0	40	40
17091120.0	8995.6	0.07166666666666667	40	40
17091180.0	0.0	0.0	40	40
17091720.0	18828.0	0.15	40	40
17091780.0	0.0	0.0	40	40
17094600.0	19664.8	0.15666666666666668	40	40
17094660.0	0.0	0.0	40	40
17095320.0	20501.6	0.16333333333333333	40	40
17095380.0	0.0	0.0	40	40
17095440.0	19037.2	0.15166666666666667	40	40
17095500.0	0.0	0.0	40	40
17097720.0	18200.399999999998	0.145	40	40
17097780.0	0.0	0.0	40	40
17098200.0	17991.2	0.14333333333333334	40	40
17098260.0	0.0	0.0	40	40
17098740.0	18828.0	0.15	40	40
17098800.0	18618.8	0.14833333333333334	40	40
17098860.0	0.0	0.0	40	40
17127420.0	13388.800000000001	0.10666666666666667	40	40
17127480.0	0.0	0.0	40	40
17130720.0	13179.6	0.105	40	40
17130780.0	0.0	0.0	40	40
17131020.0	17572.800000000003	0.14	40	40
17131080.0	33472.0	0.26666666666666666	40	40
17131140.0	0.0	0.0	40	40
17131200.0	21129.2	0.16833333333333333	40	40
17131260.0	0.0	0.0	40	40
17131320.0	15690.0	0.125	40	40
17131380.0	15271.6	0.12166666666666667	40	40
17131440.0	0.0	0.0	40	40
17132220.0	20083.2	0.16	40	40
17132280.0	0.0	0.0	40	40
17132400.0	39120.4	0.31166666666666665	40	40
17132460.0	0.0	0.0	40	40
17132640.0	9832.4	0.07833333333333334	40	40
17132700.0	0.0	0.0	40	40
17132880.0	22384.4	0.17833333333333334	40	40
17132940.0	0.0	0.0	40	40
17133000.0	23012.0	0.18333333333333332	40	40
17133060.0	0.0	0.0	40	40
17133600.0	12133.6	0.09666666666666666	40	40
17133660.0	0.0	0.0	40	40
17139300.0	19455.6	0.155	40	40
17139360.0	0.0	0.0	40	40
17149320.0	21965.999999999996	0.175	40	40
17149380.0	0.0	0.0	40	40
17151060.0	14225.6	0.11333333333333333	40	40
17151120.0	0.0	0.0	40	40
17152800.0	16526.8	0.13166666666666665	40	40
17152860.0	0.0	0.0	40	40
17153100.0	14644.0	0.11666666666666667	40	40
17153160.0	0.0	0.0	40	40
17158500.0	16317.600000000002	0.13	40	40
17158560.0	0.0	0.0	40	40
17168340.0	10041.6	0.08	40	40
17168400.0	0.0	0.0	40	40
17171460.0	21129.2	0.16833333333333333	40	40
17171520.0	0.0	0.0	40	40
17174220.0	18200.399999999998	0.145	40	40
17174280.0	0.0	0.0	40	40
17176080.0	32007.600000000002	0.255	40	40
17176140.0	0.0	0.0	40	40
17178420.0	9832.4	0.07833333333333334	40	40
17178480.0	0.0	0.0	40	40
17178600.0	18828.0	0.15	40	40
17178660.0	0.0	0.0	40	40
17181240.0	21338.4	0.17	40	40
17181300.0	0.0	0.0	40	40
17210100.0	11087.599999999999	0.08833333333333333	40	40
17210160.0	0.0	0.0	40	40
17217360.0	14853.2	0.11833333333333333	40	40
17217420.0	17363.6	0.13833333333333334	40	40
17217480.0	0.0	0.0	40	40
17217600.0	28032.8	0.22333333333333333	40	40
17217660.0	0.0	0.0	40	40
17217720.0	18409.6	0.14666666666666667	40	40
17217780.0	0.0	0.0	40	40
17218200.0	25104.000000000004	0.2	40	40
17218260.0	0.0	0.0	40	40
17218980.0	23221.199999999997	0.185	40	40
17219040.0	0.0	0.0	40	40
17219100.0	20083.2	0.16	40	40
17219160.0	0.0	0.0	40	40
17219400.0	13807.2	0.11	40	40
17219460.0	0.0	0.0	40	40
17219640.0	16736.0	0.13333333333333333	40	40
17219700.0	0.0	0.0	40	40
17220120.0	21756.8	0.17333333333333334	40	40
17220180.0	0.0	0.0	40	40
17221140.0	14225.6	0.11333333333333333	40	40
17221200.0	0.0	0.0	40	40
17225820.0	14016.4	0.11166666666666666	40	40
17225880.0	0.0	0.0	40	40
17227680.0	9832.4	0.07833333333333334	40	40
17227740.0	0.0	0.0	40	40
17230980.0	26777.600000000002	0.21333333333333335	40	40
17231040.0	0.0	0.0	40	40
17232480.0	20710.8	0.165	40	40
17232540.0	0.0	0.0	40	40
17233260.0	15062.4	0.12	40	40
17233320.0	0.0	0.0	40	40
17239920.0	12970.4	0.10333333333333333	40	40
17239980.0	0.0	0.0	40	40
17249040.0	19664.8	0.15666666666666668	40	40
17249100.0	0.0	0.0	40	40
17258640.0	23639.6	0.18833333333333332	40	40
17258700.0	0.0	0.0	40	40
17258940.0	17782.0	0.14166666666666666	40	40
17259000.0	0.0	0.0	40	40
17260320.0	24267.2	0.19333333333333333	40	40
17260380.0	0.0	0.0	40	40
17262420.0	17991.2	0.14333333333333334	40	40
17262480.0	0.0	0.0	40	40
17263080.0	23221.199999999997	0.185	40	40
17263140.0	0.0	0.0	40	40
17263500.0	17991.2	0.14333333333333334	40	40
17263560.0	0.0	0.0	40	40
17264100.0	19037.2	0.15166666666666667	40	40
17264160.0	0.0	0.0	40	40
17264220.0	13807.2	0.11	40	40
17264280.0	0.0	0.0	40	40
17265420.0	18200.399999999998	0.145	40	40
17265480.0	0.0	0.0	40	40
17266860.0	15271.6	0.12166666666666667	40	40
17266920.0	0.0	0.0	40	40
17267220.0	15899.2	0.12666666666666668	40	40
17267280.0	0.0	0.0	40	40
17267640.0	15899.2	0.12666666666666668	40	40
17267700.0	0.0	0.0	40	40
17267880.0	14434.800000000001	0.115	40	40
17267940.0	0.0	0.0	40	40
17296260.0	13179.6	0.105	40	40
17296320.0	0.0	0.0	40	40
17303700.0	12970.4	0.10333333333333333	40	40
17303760.0	0.0	0.0	40	40
17305620.0	22593.6	0.18	40	40
17305680.0	0.0	0.0	40	40
17306460.0	24267.2	0.19333333333333333	40	40
17306520.0	0.0	0.0	40	40
17306940.0	16526.8	0.13166666666666665	40	40
17307000.0	0.0	0.0	40	40
17307180.0	16736.0	0.13333333333333333	40	40
17307240.0	0.0	0.0	40	40
17314080.0	22593.6	0.18	40	40
17314140.0	0.0	0.0	40	40
17317860.0	15480.8	0.12333333333333334	40	40
17317920.0	0.0	0.0	40	40
17326440.0	15271.6	0.12166666666666667	40	40
17326500.0	0.0	0.0	40	40
17339760.0	11087.599999999999	0.08833333333333333	40	40
17339820.0	0.0	0.0	40	40
17340780.0	16736.0	0.13333333333333333	40	40
17340840.0	0.0	0.0	40	40
17346000.0	18618.8	0.14833333333333334	40	40
17346060.0	0.0	0.0	40	40
17346300.0	21965.999999999996	0.175	40	40
17346360.0	0.0	0.0	40	40
17349060.0	16945.2	0.135	40	40
17349120.0	0.0	0.0	40	40
17352960.0	16526.8	0.13166666666666665	40	40
17353020.0	0.0	0.0	40	40
17354460.0	13807.2	0.11	40	40
17354520.0	0.0	0.0	40	40
17357520.0	14434.800000000001	0.115	40	40
17357580.0	0.0	0.0	40	40
17367960.0	10459.999999999998	0.08333333333333333	40	40
17368020.0	0.0	0.0	40	40
17369040.0	19664.8	0.15666666666666668	40	40
17369100.0	0.0	0.0	40	40
17382900.0	18618.8	0.14833333333333334	40	40
17382960.0	0.0	0.0	40	40
17391660.0	15899.2	0.12666666666666668	40	40
17391720.0	0.0	0.0	40	40
17392260.0	15690.0	0.125	40	40
17392320.0	0.0	0.0	40	40
17392680.0	15690.0	0.125	40	40
17392740.0	16736.0	0.13333333333333333	40	40
17392800.0	0.0	0.0	40	40
17393700.0	24476.4	0.195	40	40
17393760.0	0.0	0.0	40	40
17394240.0	17991.2	0.14333333333333334	40	40
17394300.0	0.0	0.0	40	40
17394360.0	16945.2	0.135	40	40
17394420.0	0.0	0.0	40	40
17394960.0	11506.0	0.09166666666666666	40	40
17395020.0	0.0	0.0	40	40
17395320.0	11506.0	0.09166666666666666	40	40
17395380.0	0.0	0.0	40	40
17395740.0	17782.0	0.14166666666666666	40	40
17395800.0	0.0	0.0	40	40
17396760.0	14853.2	0.11833333333333333	40	40
17396820.0	0.0	0.0	40	40
17397720.0	19455.6	0.155	40	40
17397780.0	0.0	0.0	40	40
17398080.0	11924.400000000001	0.095	40	40
17398140.0	0.0	0.0	40	40
17398440.0	19246.399999999998	0.15333333333333332	40	40
17398500.0	0.0	0.0	40	40
17398680.0	24267.2	0.19333333333333333	40	40
17398740.0	11296.8	0.09	40	40
17398800.0	0.0	0.0	40	40
17402580.0	15690.0	0.125	40	40
17402640.0	18618.8	0.14833333333333334	40	40
17402700.0	0.0	0.0	40	40
17403720.0	16526.8	0.13166666666666665	40	40
17403780.0	0.0	0.0	40	40
17405700.0	23639.6	0.18833333333333332	40	40
17405760.0	0.0	0.0	40	40
17408700.0	10878.4	0.08666666666666667	40	40
17408760.0	0.0	0.0	40	40
17417400.0	13598.000000000002	0.10833333333333334	40	40
17417460.0	0.0	0.0	40	40
17418060.0	19246.399999999998	0.15333333333333332	40	40
17418120.0	0.0	0.0	40	40
17422800.0	19664.8	0.15666666666666668	40	40
17422860.0	0.0	0.0	40	40
17423100.0	15899.2	0.12666666666666668	40	40
17423160.0	0.0	0.0	40	40
17423580.0	19246.399999999998	0.15333333333333332	40	40
17423640.0	0.0	0.0	40	40
17424360.0	17782.0	0.14166666666666666	40	40
17424420.0	0.0	0.0	40	40
17425560.0	12133.6	0.09666666666666666	40	40
17425620.0	0.0	0.0	40	40
17426340.0	17782.0	0.14166666666666666	40	40
17426400.0	0.0	0.0	40	40
17426460.0	17363.6	0.13833333333333334	40	40
17426520.0	0.0	0.0	40	40
17427240.0	15062.4	0.12	40	40
17427300.0	0.0	0.0	40	40
17439000.0	13388.800000000001	0.10666666666666667	40	40
17439060.0	0.0	0.0	40	40
17441580.0	21756.8	0.17333333333333334	40	40
17441640.0	0.0	0.0	40	40
17442420.0	14016.4	0.11166666666666666	40	40
17442480.0	0.0	0.0	40	40
17445120.0	17572.800000000003	0.14	40	40
17445180.0	0.0	0.0	40	40
17446020.0	20292.399999999998	0.16166666666666665	40	40
17446080.0	0.0	0.0	40	40
17447580.0	16317.600000000002	0.13	40	40
17447640.0	0.0	0.0	40	40
17448240.0	20919.999999999996	0.16666666666666666	40	40
17448300.0	0.0	0.0	40	40
17455800.0	16945.2	0.135	40	40
17455860.0	0.0	0.0	40	40
17459580.0	14016.4	0.11166666666666666	40	40
17459640.0	0.0	0.0	40	40
17475600.0	13598.000000000002	0.10833333333333334	40	40
17475660.0	0.0	0.0	40	40
17477820.0	10878.4	0.08666666666666667	40	40
17477880.0	0.0	0.0	40	40
17478360.0	12342.8	0.09833333333333333	40	40
17478420.0	21547.6	0.17166666666666666	40	40
17478480.0	0.0	0.0	40	40
17481180.0	16945.2	0.135	40	40
17481240.0	0.0	0.0	40	40
17481600.0	12552.000000000002	0.1	40	40
17481660.0	0.0	0.0	40	40
17481900.0	24267.2	0.19333333333333333	40	40
17481960.0	0.0	0.0	40	40
17484120.0	12970.4	0.10333333333333333	40	40
17484180.0	0.0	0.0	40	40
17484540.0	21756.8	0.17333333333333334	40	40
17484600.0	0.0	0.0	40	40
17485380.0	17363.6	0.13833333333333334	40	40
17485440.0	0.0	0.0	40	40
17486880.0	15899.2	0.12666666666666668	40	40
17486940.0	0.0	0.0	40	40
17499900.0	20710.8	0.165	40	40
17499960.0	0.0	0.0	40	40
17506560.0	15480.8	0.12333333333333334	40	40
17506620.0	0.0	0.0	40	40
17509920.0	17782.0	0.14166666666666666	40	40
17509980.0	0.0	0.0	40	40
17510040.0	16317.600000000002	0.13	40	40
17510100.0	0.0	0.0	40	40
17511360.0	20919.999999999996	0.16666666666666666	40	40
17511420.0	12761.2	0.10166666666666667	40	40
17511480.0	0.0	0.0	40	40
17512500.0	12761.2	0.10166666666666667	40	40
17512560.0	0.0	0.0	40	40
17513340.0	13179.6	0.105	40	40
17513400.0	0.0	0.0	40	40
17513940.0	17154.399999999998	0.13666666666666666	40	40
17514000.0	0.0	0.0	40	40
17516700.0	19455.6	0.155	40	40
17516760.0	0.0	0.0	40	40
17525280.0	18828.0	0.15	40	40
17525340.0	0.0	0.0	40	40
17526360.0	14016.4	0.11166666666666666	40	40
17526420.0	0.0	0.0	40	40
17528820.0	24267.2	0.19333333333333333	40	40
17528880.0	0.0	0.0	40	40
17533020.0	13179.6	0.105	40	40
17533080.0	0.0	0.0	40	40
17533920.0	14434.800000000001	0.115	40	40
17533980.0	0.0	0.0	40	40
17563020.0	17991.2	0.14333333333333334	40	40
17563080.0	0.0	0.0	40	40
17563320.0	16736.0	0.13333333333333333	40	40
17563380.0	0.0	0.0	40	40
17563620.0	17363.6	0.13833333333333334	40	40
17563680.0	0.0	0.0	40	40
17563740.0	12970.4	0.10333333333333333	40	40
17563800.0	21338.4	0.17	40	40
17563860.0	0.0	0.0	40	40
17564040.0	15899.2	0.12666666666666668	40	40
17564100.0	0.0	0.0	40	40
17564880.0	18200.399999999998	0.145	40	40
17564940.0	0.0	0.0	40	40
17568660.0	17363.6	0.13833333333333334	40	40
17568720.0	0.0	0.0	40	40
17570400.0	24058.0	0.19166666666666668	40	40
17570460.0	0.0	0.0	40	40
17573040.0	17782.0	0.14166666666666666	40	40
17573100.0	0.0	0.0	40	40
17580540.0	20501.6	0.16333333333333333	40	40
17580600.0	0.0	0.0	40	40
17580960.0	16317.600000000002	0.13	40	40
17581020.0	0.0	0.0	40	40
17584740.0	19246.399999999998	0.15333333333333332	40	40
17584800.0	0.0	0.0	40	40
17585040.0	17782.0	0.14166666666666666	40	40
17585100.0	0.0	0.0	40	40
17586000.0	22593.6	0.18	40	40
17586060.0	0.0	0.0	40	40
17597940.0	19455.6	0.155	40	40
17598000.0	0.0	0.0	40	40
17605800.0	9832.4	0.07833333333333334	40	40
17605860.0	0.0	0.0	40	40
17608080.0	21129.2	0.16833333333333333	40	40
17608140.0	0.0	0.0	40	40
17608200.0	13598.000000000002	0.10833333333333334	40	40
17608260.0	0.0	0.0	40	40
17608980.0	17363.6	0.13833333333333334	40	40
17609040.0	0.0	0.0	40	40
17609880.0	16736.0	0.13333333333333333	40	40
17609940.0	0.0	0.0	40	40
17611980.0	17154.399999999998	0.13666666666666666	40	40
17612040.0	0.0	0.0	40	40
17612340.0	10459.999999999998	0.08333333333333333	40	40
17612400.0	0.0	0.0	40	40
17613780.0	9832.4	0.07833333333333334	40	40
17613840.0	0.0	0.0	40	40
17614020.0	16526.8	0.13166666666666665	40	40
17614080.0	0.0	0.0	40	40
17616060.0	16945.2	0.135	40	40
17616120.0	0.0	0.0	40	40
17628540.0	14434.800000000001	0.115	40	40
17628600.0	0.0	0.0	40	40
17649000.0	17782.0	0.14166666666666666	40	40
17649060.0	0.0	0.0	40	40
17649660.0	15899.2	0.12666666666666668	40	40
17649720.0	0.0	0.0	40	40
17650500.0	15899.2	0.12666666666666668	40	40
17650560.0	0.0	0.0	40	40
17651580.0	14434.800000000001	0.115	40	40
17651700.0	0.0	0.0	40	40
17652480.0	20292.399999999998	0.16166666666666665	40	40
17652540.0	0.0	0.0	40	40
17657400.0	25104.000000000004	0.2	40	40
17657460.0	0.0	0.0	40	40
17661600.0	25522.4	0.20333333333333334	40	40
17661660.0	0.0	0.0	40	40
17662620.0	16317.600000000002	0.13	40	40
17662680.0	0.0	0.0	40	40
17671380.0	17572.800000000003	0.14	40	40
17671440.0	0.0	0.0	40	40
17674740.0	15271.6	0.12166666666666667	40	40
17674800.0	0.0	0.0	40	40
17676120.0	17572.800000000003	0.14	40	40
17676180.0	0.0	0.0	40	40
17680080.0	15480.8	0.12333333333333334	40	40
17680140.0	0.0	0.0	40	40
17682780.0	11506.0	0.09166666666666666	40	40
17682840.0	0.0	0.0	40	40
17683620.0	18828.0	0.15	40	40
17683680.0	0.0	0.0	40	40
17692740.0	17782.0	0.14166666666666666	40	40
17692800.0	0.0	0.0	40	40
17695080.0	9204.8	0.07333333333333333	40	40
17695140.0	0.0	0.0	40	40
17695380.0	11087.599999999999	0.08833333333333333	40	40
17695440.0	0.0	0.0	40	40
17696100.0	10459.999999999998	0.08333333333333333	40	40
17696160.0	0.0	0.0	40	40
17701080.0	18618.8	0.14833333333333334	40	40
17701140.0	0.0	0.0	40	40
17702580.0	11087.599999999999	0.08833333333333333	40	40
17702640.0	0.0	0.0	40	40
17703840.0	16317.600000000002	0.13	40	40
17703900.0	14853.2	0.11833333333333333	40	40
17703960.0	0.0	0.0	40	40
17704740.0	19037.2	0.15166666666666667	40	40
17704800.0	0.0	0.0	40	40
17735940.0	27196.000000000004	0.21666666666666667	40	40
17736000.0	0.0	0.0	40	40
17737140.0	18200.399999999998	0.145	40	40
17737200.0	0.0	0.0	40	40
17738280.0	15062.4	0.12	40	40
17738340.0	0.0	0.0	40	40
17738640.0	23848.800000000003	0.19	40	40
17738700.0	0.0	0.0	40	40
17739600.0	17154.399999999998	0.13666666666666666	40	40
17739660.0	0.0	0.0	40	40
17742120.0	14853.2	0.11833333333333333	40	40
17742180.0	0.0	0.0	40	40
17747880.0	19455.6	0.155	40	40
17747940.0	0.0	0.0	40	40
17753640.0	23221.199999999997	0.185	40	40
17753700.0	0.0	0.0	40	40
17753820.0	15062.4	0.12	40	40
17753880.0	0.0	0.0	40	40
17756460.0	20710.8	0.165	40	40
17756520.0	0.0	0.0	40	40
17758500.0	19664.8	0.15666666666666668	40	40
17758560.0	0.0	0.0	40	40
17761200.0	20292.399999999998	0.16166666666666665	40	40
17761260.0	0.0	0.0	40	40
17778240.0	22175.199999999997	0.17666666666666667	40	40
17778300.0	0.0	0.0	40	40
17778600.0	10669.2	0.085	40	40
17778660.0	9414.0	0.075	40	40
17778720.0	0.0	0.0	40	40
17780520.0	18618.8	0.14833333333333334	40	40
17780580.0	0.0	0.0	40	40
17780880.0	14434.800000000001	0.115	40	40
17780940.0	0.0	0.0	40	40
17783280.0	22802.8	0.18166666666666667	40	40
17783340.0	0.0	0.0	40	40
17784780.0	16526.8	0.13166666666666665	40	40
17784840.0	0.0	0.0	40	40
17786880.0	12761.2	0.10166666666666667	40	40
17786940.0	0.0	0.0	40	40
17788500.0	17572.800000000003	0.14	40	40
17788560.0	0.0	0.0	40	40
17788980.0	21338.4	0.17	40	40
17789040.0	0.0	0.0	40	40
17789280.0	8577.199999999999	0.06833333333333333	40	40
17789340.0	0.0	0.0	40	40
17789880.0	18828.0	0.15	40	40
17789940.0	0.0	0.0	40	40
17822280.0	16108.399999999998	0.12833333333333333	40	40
17822340.0	12552.000000000002	0.1	40	40
17822400.0	0.0	0.0	40	40
17822520.0	20083.2	0.16	40	40
17822580.0	16108.399999999998	0.12833333333333333	40	40
17822640.0	0.0	0.0	40	40
17822820.0	21965.999999999996	0.175	40	40
17822880.0	0.0	0.0	40	40
17822940.0	22384.4	0.17833333333333334	40	40
17823000.0	0.0	0.0	40	40
17823420.0	16945.2	0.135	40	40
17823480.0	0.0	0.0	40	40
17824800.0	15271.6	0.12166666666666667	40	40
17824860.0	0.0	0.0	40	40
17833260.0	15480.8	0.12333333333333334	40	40
17833320.0	0.0	0.0	40	40
17834880.0	21129.2	0.16833333333333333	40	40
17834940.0	0.0	0.0	40	40
17835060.0	15899.2	0.12666666666666668	40	40
17835120.0	0.0	0.0	40	40
17840700.0	19246.399999999998	0.15333333333333332	40	40
17840760.0	0.0	0.0	40	40
17841180.0	17782.0	0.14166666666666666	40	40
17841240.0	0.0	0.0	40	40
17842140.0	20501.6	0.16333333333333333	40	40
17842200.0	0.0	0.0	40	40
17842380.0	17154.399999999998	0.13666666666666666	40	40
17842440.0	0.0	0.0	40	40
17847420.0	19455.6	0.155	40	40
17847480.0	0.0	0.0	40	40
17850780.0	12552.000000000002	0.1	40	40
17850840.0	0.0	0.0	40	40
17854320.0	19037.2	0.15166666666666667	40	40
17854380.0	0.0	0.0	40	40
17854620.0	19246.399999999998	0.15333333333333332	40	40
17854680.0	0.0	0.0	40	40
17859120.0	12342.8	0.09833333333333333	40	40
17859180.0	0.0	0.0	40	40
17864460.0	15271.6	0.12166666666666667	40	40
17864520.0	0.0	0.0	40	40
17864640.0	18618.8	0.14833333333333334	40	40
17864700.0	0.0	0.0	40	40
17865720.0	21547.6	0.17166666666666666	40	40
17865780.0	0.0	0.0	40	40
17869920.0	11087.599999999999	0.08833333333333333	40	40
17869980.0	0.0	0.0	40	40
17872560.0	14644.0	0.11666666666666667	40	40
17872620.0	13598.000000000002	0.10833333333333334	40	40
17872680.0	0.0	0.0	40	40
17874780.0	12133.6	0.09666666666666666	40	40
17874840.0	0.0	0.0	40	40
17908560.0	13598.000000000002	0.10833333333333334	40	40
17908620.0	0.0	0.0	40	40
17909220.0	18200.399999999998	0.145	40	40
17909280.0	21547.6	0.17166666666666666	40	40
17909340.0	0.0	0.0	40	40
17909760.0	17991.2	0.14333333333333334	40	40
17909820.0	0.0	0.0	40	40
17910660.0	16317.600000000002	0.13	40	40
17910720.0	0.0	0.0	40	40
